task,word_index,improvement_slope,text_acc,audio_acc,video_acc,prominence_mean_words5,POS_spaCy,Dep,Head,Clause_ID,Clause_Pos,ground_truth,context,sentiment_label,sentiment_score,Frequency,Valence,Arousal,Length
howtodraw,816,4.729536668076735e-20,-0.0017638934787561603,-0.0017638934787561603,-0.0017638934787561603,0.1594,ADJ,amod,side,147,4,competitive,man's essence And I'm about to cry And then the competitive,Positive,0.49689510464668274,2.3324384599156054,5.45,5.7,11
howtodraw,823,0.2234971705226832,0.0051610879089642875,0.0051610879089642875,0.4521554289543306,0.1334,VERB,parataxis,snap,147,11,say,And then the competitive side of me kicks in and says,Neutral,0.43270719051361084,4.92236209678479,5.91,4.43,3
howtodraw,826,6.8601330705403746e-18,-0.09574897866808148,0.04758680115348255,-0.09574897866808148,0.1833999999999999,VERB,ROOT,snap,148,3,snap,competitive side of me kicks in and says Well just snap,Positive,0.7687035799026489,2.948412965778601,4.42,3.42,4
howtodraw,831,0.4069256742155431,0.03257235128419305,0.8464236997152792,0.8464236997152792,0.3324,ADJ,amod,wimp,148,8,big,in and says Well just snap out of it you big,Positive,0.6757192015647888,4.541891125096001,5.64,4.33,3
howtodraw,838,8.005809654117148e-17,0.7823775747055164,0.7823775747055164,0.7823775747055164,0.5266000000000001,VERB,ROOT,start,151,3,start,of it you big wimp and do something So I start,Positive,0.7099533081054688,4.2391993420543015,6.41,4.81,5
howtodraw,846,4.8034597047225647e-17,0.6042885797487142,0.6042885797487142,0.6042885797487142,0.7186,NOUN,npadvmod,start,151,6,second,So I start making these hopeless stick figures every forty-five seconds,Very Positive,0.29412299394607544,4.161787118745523,5.23,3.48,6
howtodraw,856,0.0,0.0,0.0,0.0,0.6086,NOUN,ROOT,seconds,154,3,second,seconds because that's how fast the poses are Every forty-five seconds,Neutral,0.4299512207508087,4.161787118745523,5.23,3.48,6
howtodraw,860,7.863041750678345e-18,0.07170902149342688,0.07170902149342688,0.07170902149342688,0.3298,NOUN,npadvmod,feel,155,4,second,fast the poses are Every forty-five seconds And every forty-five seconds,Neutral,0.5685115456581116,4.161787118745523,5.23,3.48,6
howtodraw,865,0.008243171229035881,-0.026659000149325554,-0.010172657691253792,-0.010172657691253792,0.2884,ADJ,amod,failure,155,9,total,forty-five seconds And every forty-five seconds I feel like a total,Neutral,0.7763657569885254,3.2835273648616936,5.32,4.25,5
howtodraw,877,0.4634346414615808,-0.14643523396343025,0.08659290090430245,0.7804340489597311,0.6804,NUM,attr,'s,156,2,eighty,which is a lot of times in one hour It's eighty,Negative,0.6478812098503113,2.113943352306837,5.43,3.41,6
howtodraw,880,0.05289978853945745,-0.016912969261516596,0.19658303764582485,0.08888660781739828,0.877,NOUN,nsubj,is,157,3,shame,lot of times in one hour It's eighty And the shame,Negative,0.5531100034713745,3.3265406685165617,2.62,5.4,5
howtodraw,888,-1.4744543638028727e-17,0.26369233092186883,0.26369233092186883,0.26369233092186883,1.0221999999999998,VERB,pcomp,at,159,2,inept,And the shame is enormous and I'm mortified at how inept,Very Negative,0.7642887830734253,1.6434526764861874,4.1,4.2,5
howtodraw,910,0.044413562664082425,-0.10788610021391636,-0.10788610021391636,-0.01905897488575151,0.5384,ADJ,amod,pain,157,15,literal,anything different for even attempting anything new and I'm in literal,Neutral,0.7013319134712219,1.845098040014257,5.84,4.35,7
howtodraw,931,4.1049710025245366e-17,0.6688188803750151,0.6688188803750151,0.6688188803750151,0.3631999999999999,VERB,xcomp,'m,167,3,cry,level I mean I actually hurt And I'm about to cry,Negative,0.3772083818912506,3.524915147539867,3.22,5.45,3
howtodraw,937,0.26411946974006045,-0.2525952327038663,0.27564370677625455,0.27564370677625455,0.623,VERB,advcl,'s,169,3,come,And I'm about to cry again And that's when Bob comes,Negative,0.5378004312515259,5.204638112496441,5.64,3.57,4
howtodraw,943,-5.058235319597698e-18,-0.02893686951978877,-0.02893686951978877,-0.02893686951978877,0.416,ADJ,amod,teachers,171,2,amazing,And that's when Bob comes over and shows me what amazing,Very Positive,0.5115035176277161,3.619927710291468,7.72,6.05,7
howtodraw,953,-0.22660879284747887,0.6302055922406559,0.6302055922406559,0.1769880065456981,0.1712,VERB,ccomp,know,173,3,say,amazing teachers can do I don't even know what he says,Very Positive,0.7495336532592773,4.92236209678479,5.91,4.43,3
howtodraw,959,0.027709743367275427,0.02748725960803236,-0.022871903691061044,0.08290674634258319,0.0252,VERB,ccomp,is,176,2,talk,even know what he says All I know is he talks,Neutral,0.45487672090530396,4.639546250452347,6.64,3.38,4
howtodraw,963,0.28081407128504504,-0.20020776324824685,0.3614203793218433,0.3614203793218433,0.6365999999999999,NOUN,dobj,talks,176,6,ledge,says All I know is he talks me off the ledge,Neutral,0.27965182065963745,2.255272505103306,5.24,4.95,5
howtodraw,972,5.294135353671076e-17,0.4027033132511974,0.4027033132511974,0.4027033132511974,0.4122,NOUN,dobj,has,178,4,hold,the ledge and breaks the vice grip that has a hold,Neutral,0.8686646223068237,4.347798215324819,6.05,4.86,4
howtodraw,977,0.07623245397776943,0.14092829200430548,0.842071553963058,0.2933931999598442,0.1116,VERB,conj,is,174,3,start,vice grip that has a hold of me and I start,Positive,0.892303466796875,4.2391993420543015,6.41,4.81,5
howtodraw,982,1.5095841580147824e-17,0.4126303218090846,0.4126303218090846,0.4126303218090846,0.0808,NOUN,pobj,At,181,3,end,hold of me and I start to draw At the end,Positive,0.6538348197937012,4.132259689531044,4.73,3.95,3
howtodraw,990,4.3405810057872335e-19,0.019222689633121858,0.019222689633121858,0.019222689633121858,0.5038,NOUN,compound,drawings,181,11,gesture,At the end of class Bob picks one of my gesture,Neutral,0.44675782322883606,2.57978359661681,5.75,4.36,7
howtodraw,997,3.706513623445069e-18,0.13154139773093446,0.13154139773093446,0.13154139773093446,0.204,NOUN,pobj,on,182,6,wall,one of my gesture drawings to put up on the wall,Neutral,0.6292238831520081,3.557025722386383,5.06,2.9,4
howtodraw,1003,-1.3940284916518695e-17,-0.1958791766063049,-0.1958791766063049,-0.1958791766063049,0.0914,NOUN,compound,drawings,182,12,student,put up on the wall with a bunch of other student,Neutral,0.8137078881263733,3.3416323357780544,6.41,4.25,7
howtodraw,1012,3.234837027109453e-17,0.27504584186559317,0.2549169461191159,0.27504584186559317,0.626,VERB,ROOT,laughs,184,3,laugh,other student drawings So we can discuss them No one laughs,Negative,0.4885847866535187,3.5060989599284405,7.56,6.62,5
howtodraw,1017,-1.5315043163925717e-18,0.34959371400497435,0.34959371400497435,0.34959371400497435,0.3394,NOUN,conj,laughs,184,8,draw,can discuss them No one laughs at me or my drawing,Neutral,0.8418691158294678,3.314288660947497,6.18,3.6,4
howtodraw,1025,-2.647075123523439e-18,-0.018977263339710327,-0.018977263339710327,-0.018977263339710327,0.3224,VERB,ROOT,drawn,186,3,draw,or my drawing It actually holds its own I have drawn,Positive,0.3974563479423523,3.314288660947497,6.18,3.6,4
howtodraw,1040,-0.42912888649580677,0.564675946085505,-0.2818865972772608,-0.29358182690610835,0.5462,NOUN,pobj,at,189,4,home,I feel like I can do anything But things at home,Positive,0.30481305718421936,4.596509128341999,7.48,3.78,4
howtodraw,1048,-4.505339128178634e-18,0.3796036962532508,0.3796036962532508,0.3796036962532508,0.2582,NOUN,nsubj,is,191,2,husband,things at home start to get a little tricky My husband,Negative,0.4826374650001526,3.997211582832505,7.41,4.38,7
howtodraw,1056,1.8917204685516553e-17,0.06538343011590664,0.06538343011590664,0.06538343011590664,0.14,NOUN,pobj,of,191,10,reason,tricky My husband is an art director one of the reasons,Negative,0.7563159465789795,3.993832866613986,6.27,3.33,6
howtodraw,1059,-0.0011646830472246236,-0.1388499841522282,-0.1411793502466774,-0.1411793502466774,0.136,VERB,relcl,reasons,192,3,marry,is an art director one of the reasons why I married,Negative,0.41333234310150146,3.726156466172754,7.09,5.52,5
howtodraw,1062,7.211715337534116e-17,0.6481949131774475,0.6481949131774475,0.6481949131774475,0.2941999999999999,VERB,ROOT,loved,193,2,love,director one of the reasons why I married him I loved,Positive,0.34708502888679504,4.754845043482116,8.0,5.36,4
howtodraw,1070,0.059374914967804684,-0.023503389812521727,-0.023503389812521727,0.0952464401230876,0.4537999999999999,ADJ,oprd,seemed,194,4,exotic,him I loved being with somebody artsy He seemed so exotic,Positive,0.7319453954696655,2.4871383754771865,7.55,6.9,6
howtodraw,1076,0.03358023316973926,0.14033719643959788,0.14033719643959788,0.20749766277907636,0.2982,ADJ,amod,one,195,4,creative,artsy He seemed so exotic and interesting He was the creative,Positive,0.8311805129051208,2.739572344450092,7.06,4.86,8
howtodraw,1082,-4.701818407254515e-17,-0.14665738212836846,0.7838683531803375,-0.14665738212836846,0.1348,NOUN,compound,one,195,10,business,interesting He was the creative one and I was the business,Positive,0.9019046425819397,4.214101735973232,5.48,3.71,8
howtodraw,1087,1.1868123738846135e-17,0.7186635581414388,0.7186635581414388,0.7186635581414388,0.2861999999999999,VERB,advcl,were,197,3,start,one and I was the business one But when I started,Neutral,0.48967477679252625,4.2391993420543015,6.41,4.81,5
howtodraw,1091,0.27096240962336177,-0.2362505899767222,0.3056742292700014,0.3056742292700014,0.4662,NOUN,pobj,to,198,4,school,the business one But when I started going to art school,Negative,0.5178675055503845,4.230193378869045,5.41,4.57,6
howtodraw,1094,0.40139390221362675,-0.00012208306793349104,-0.025055072945570647,0.8026657213593199,0.4134,NOUN,nsubj,were,196,4,role,But when I started going to art school all the roles,Negative,0.6756038069725037,2.9684829485539352,5.1,4.4,4
howtodraw,1098,0.36042449378106717,0.13258062923176214,0.13258062923176214,0.8534296167938963,0.4298,NOUN,ROOT,balance,199,2,balance,going to art school all the roles were off The balance,Negative,0.7005446553230286,2.8836614351536176,6.84,4.13,7
howtodraw,1104,0.3778931444155098,0.1079894436978982,0.07693293604531982,0.8637757325289176,0.4669999999999999,NOUN,pobj,of,199,8,sync,roles were off The balance of power completely out of sync,Negative,0.5440222024917603,2.227886704613673,6.21,3.95,4
howtodraw,1107,0.3328080865859491,0.2248704901409161,0.8904866633128142,0.8904866633128142,1.1666,VERB,ROOT,continues,200,3,continue,The balance of power completely out of sync So class continues,Negative,0.4759141802787781,3.402777069610347,5.61,2.9,8
howtodraw,1116,-0.0763085713735443,0.04268430214851767,0.04268430214851767,-0.10993284059857095,0.194,ADJ,amod,coaster,200,12,emotional,class continues for the next six weeks and it's an emotional,Neutral,0.4985825717449188,3.0342272607705505,5.11,5.32,9
howtodraw,1130,2.3451765386285057e-17,0.1430507776726915,0.1430507776726915,0.1430507776726915,0.2466,VERB,conj,shifting,202,8,cry,mean my thinking is shifting and breaking apart and I cry,Negative,0.8458555936813354,3.524915147539867,3.22,5.45,3
howtodraw,1135,-2.537597583246726e-18,-0.04333322197506254,-0.04333322197506254,-0.04333322197506254,0.3046,ADJ,amod,assignment,205,3,final,and breaking apart and I cry every day And my final,Very Negative,0.3177383244037628,3.4038066105474227,4.56,4.4,5
howtodraw,1144,0.02288867723935933,-0.06250894160007561,-0.01673158712135696,-0.01673158712135696,0.2088,NOUN,attr,is,205,12,term,my final assignment is a wall installation which is a term,Neutral,0.9139971137046814,2.949877704036875,5.57,3.6,4
howtodraw,1148,0.43181760061865754,-0.1094078780593814,0.7542273231779336,0.7542273231779336,0.293,VERB,ccomp,is,206,4,exist,a wall installation which is a term I didn't know existed,Neutral,0.8908787369728088,3.1696744340588068,5.9,4.0,5
howtodraw,1154,-3.245873594008999e-18,0.058603210482579826,0.06093442766991025,0.058603210482579826,0.4192,VERB,ROOT,includes,207,3,include,term I didn't know existed six weeks before And it includes,Neutral,0.7556029558181763,2.755112266395072,6.39,3.05,7
howtodraw,1168,0.06022065456787421,0.079513527679165,0.19995483681491336,0.19995483681491336,0.4954,NOUN,compound,sections,208,8,business,sculptures these sculptures made out of the New York Times business,Neutral,0.5695357322692871,4.214101735973232,5.48,3.71,8
howtodraw,1176,0.11714985384827561,-0.004774847512356233,0.22952486018419496,0.22952486018419496,0.8284,VERB,amod,black,209,1,paint,York Times business sections and the Wall Street Journal all painted,Neutral,0.826968252658844,3.273695587930092,5.74,4.5,5
howtodraw,1180,-0.028401720830839163,-0.0018378005805889414,-0.0018378005805889414,-0.058641242242267244,0.4128,VERB,ROOT,bound,210,3,bind,and the Wall Street Journal all painted black And they're bound,Negative,0.39921703934669495,2.2355284469075487,4.82,4.53,4
howtodraw,1188,0.005249159179124713,0.037603252516095476,0.04810157087434489,0.04810157087434489,0.5482,NOUN,nsubj,gets,210,10,piece,And they're bound in these really tight boxes and each piece,Positive,0.38155725598335266,3.802773725291976,5.23,3.57,5
howtodraw,1196,9.763848690208825e-18,0.15999641722157693,0.15999641722157693,0.15999641722157693,0.4164,NOUN,nsubj,explodes,212,3,piece,and each piece gets progressively more undone until the final piece,Negative,0.7940895557403564,3.802773725291976,5.23,3.57,5
howtodraw,1201,9.440675066343122e-17,0.438515223281534,0.438515223281534,0.438515223281534,0.517,NOUN,appos,Bob,213,4,instructor,more undone until the final piece explodes And Bob the instructor,Negative,0.587367057800293,2.3820170425748683,6.15,5.05,10
howtodraw,1207,6.744642497287807e-17,0.3405294581887408,0.3405294581887408,0.3405294581887408,0.2034,NOUN,dobj,talked,214,6,ledge,explodes And Bob the instructor that talked me off the ledge,Positive,0.2456035017967224,2.255272505103306,5.24,4.95,5
howtodraw,1220,0.3814377804118251,-0.005050295449113192,0.7578252653745369,0.7578252653745369,0.6434,VERB,xcomp,ought,217,2,apply,and he says Tricia you know you really ought to apply,Negative,0.571835994720459,2.8055008581584,5.16,3.24,5
howtodraw,1247,-0.42928290579739964,0.8812524696475061,0.8812524696475061,0.022686658052706973,0.0412,NOUN,compound,school,221,4,business,the back of my mind I'm gonna end up in business,Positive,0.5236647725105286,4.214101735973232,5.48,3.71,8
howtodraw,1256,1.5189985425504377e-17,0.1446138298577837,0.1446138298577837,0.1446138298577837,0.0905999999999999,NOUN,compound,event,222,8,lifetime,in business school That this is a once in a lifetime,Very Positive,0.5282806754112244,2.9684829485539352,7.3,4.52,8
howtodraw,1263,0.07248923556111916,-0.10099381270541552,-0.011872230746747493,0.043984658416822774,0.1244,ADJ,amod,life,223,6,normal,once in a lifetime event I go back to my normal,Neutral,0.8389257192611694,3.55509444857832,6.17,2.29,6
howtodraw,1284,9.079275907632605e-19,0.024265548830741713,0.024265548830741713,0.024265548830741713,0.6898,ADJ,amod,talent,227,4,artistic,me what's happening He's hitting on me I have no artistic,Negative,0.6429524421691895,2.401400540781544,7.0,5.0,8
howtodraw,1290,1.2218961264539265e-17,0.05319220050085623,0.05319220050085623,0.05319220050085623,0.2394,VERB,acomp,'s,229,2,flatter,me I have no artistic talent at all He's just flattering,Very Negative,0.4781650900840759,2.303196057420489,6.1,4.61,7
howtodraw,1296,-0.049949333316746516,0.01879964240130849,-0.08109902423218453,-0.08109902423218453,0.0716,ADJ,acomp,get,230,5,lucky,at all He's just flattering me until he can get lucky,Negative,0.49450576305389404,3.864333055033393,7.32,5.3,5
howtodraw,1309,6.333371705478845e-18,0.034114621569158385,0.034114621569158385,0.034114621569158385,0.1822,ADJ,amod,relationship,232,9,commit,theory sticks until I find out he's been in a committed,Neutral,0.6533576250076294,2.993436230497612,5.85,3.5,6
howtodraw,1322,3.7067545513001524e-17,0.2021152014605748,0.2021152014605748,0.2021152014605748,0.5718,VERB,ROOT,start,233,4,start,the past eighteen years with his boyfriend So then I start,Neutral,0.36039820313453674,4.2391993420543015,6.41,4.81,5
howtodraw,1359,3.592698682847053e-17,0.1311414194370729,0.1311414194370729,0.1311414194370729,0.3304,NOUN,pobj,at,239,10,time,cause I was working at Harvard Business School at the time,Negative,0.6067669987678528,4.9995263608344604,5.6,3.41,4
howtodraw,1366,0.24471266591004215,0.1744971740051808,0.663922505825265,0.663922505825265,0.9228,NOUN,dobj,know,241,3,people,School at the time Or maybe they think I know people,Neutral,0.7744631171226501,4.750145688538127,5.7,3.77,6
howtodraw,1370,0.4385059700494998,-0.3741599741411359,-0.3741599741411359,0.5028519659578636,0.6586000000000001,ADJ,amod,donors,241,7,big,Or maybe they think I know people who will be big,Negative,0.36039769649505615,4.541891125096001,5.64,4.33,3
howtodraw,1380,-1.3184268016686689e-17,-0.07017887134898523,-0.05173126062907305,-0.07017887134898523,0.4792,ADJ,amod,energy,243,7,creative,big donors And so while I'm using all of my creative,Negative,0.3318430185317993,2.739572344450092,7.06,4.86,8
howtodraw,1405,1.1080858037691705e-16,0.7557024219403407,0.7557024219403407,0.7557024219403407,0.9362,VERB,xcomp,ought,248,2,apply,up to me and says Tricia you really ought to apply,Positive,0.5867997407913208,2.8055008581584,5.16,3.24,5
howtodraw,1411,-0.12898100665891604,0.2257537892383398,-0.03220822407949227,-0.03220822407949227,0.406,VERB,ROOT,mean,249,2,mean,you really ought to apply to the Museum School I mean,Negative,0.833087146282196,4.802390556452736,2.43,4.81,4
howtodraw,1428,0.12773493413095693,0.017109862715757443,0.27257973097767124,0.27257973097767124,0.421,VERB,conj,begins,252,4,enroll,one of us Panic begins to set in and I enroll,Positive,0.6854171752929688,1.5440680443502757,5.94,4.25,6
howtodraw,1443,-0.3175833185853536,0.8873960814777817,0.25222944430707456,0.25222944430707456,0.4103999999999999,ADJ,acomp,'m,252,19,excite,a part-time student but I'm still consulting and I'm both excited,Negative,0.5506399869918823,2.041392685158225,7.79,6.61,6
howtodraw,1449,1.7569817424810903e-17,0.18230821440019732,0.18230821440019732,0.18230821440019732,0.4904,ADJ,amod,time,256,3,first,consulting and I'm both excited and traumatized because for the first,Neutral,0.7268890738487244,4.632153483510633,7.33,4.9,5
howtodraw,1453,9.236202182782042e-18,0.06723045048366079,0.06723045048366079,0.06723045048366079,0.5903999999999999,NOUN,pobj,in,256,7,life,excited and traumatized because for the first time in my life,Very Negative,0.498106986284256,4.608846822326411,6.68,5.59,4
howtodraw,1457,-0.10512811926013212,0.16468735376965016,-0.041263311682899394,-0.04556888475061404,0.7118,VERB,prep,begins,256,11,follow,for the first time in my life I am not following,Negative,0.6984862089157104,3.798236176367936,4.82,3.76,6
howtodraw,1466,0.21217933977047648,-0.06493868471690578,0.35941999482404713,0.35941999482404713,0.6698,NOUN,pobj,to,257,7,friend,not following the rules And I say to my dear friend,Negative,0.721327543258667,4.33010925459283,6.79,4.29,6
howtodraw,1473,0.3470651872942666,-0.009638419981368324,0.6844919546071648,0.6844919546071648,0.1764,VERB,parataxis,say,258,2,say,to my dear friend Sarah who's also a Southerner I say,Very Positive,0.3409378230571747,4.92236209678479,5.91,4.43,3
howtodraw,1478,-3.3276621201420534e-18,-0.029342564008382074,-0.029342564008382074,-0.029342564008382074,0.8880000000000001,ADJ,acomp,am,257,17,afraid,who's also a Southerner I say Sarah I am so afraid,Very Negative,0.6204591989517212,4.101472117000238,2.25,5.12,6
howtodraw,1506,4.067733769343744e-18,0.019428603026878728,0.041863127947621724,0.019428603026878728,0.3862,NOUN,nsubj,is,260,7,part,like everybody else And my marriage begins to explode and part,Negative,0.2802417278289795,4.125090713082634,4.77,3.36,4
howtodraw,1515,-2.967260577716176e-19,0.012813948589962891,0.012813948589962891,0.012813948589962891,0.8206,VERB,xcomp,supposed,263,2,excel,and part of the reason is I'm not supposed to excel,Negative,0.5705071687698364,1.57978359661681,5.95,4.85,5
howtodraw,1526,0.04265087736781512,-0.036448877307070686,0.05414841903187182,0.04885287742855954,0.7274,NOUN,dobj,have,264,4,place,beyond men definitely not beyond my husband But I have places,Negative,0.8928585648536682,4.487661477118644,5.86,3.52,5
howtodraw,1530,3.675199660601491e-17,0.1681682376796163,0.1681682376796163,0.1681682376796163,0.3752,VERB,xcomp,wanted,266,2,go,beyond my husband But I have places I wanted to go,Negative,0.3750540018081665,5.286559753980304,6.32,4.86,2
howtodraw,1552,-8.222982361751985e-18,0.32774314847304414,-0.4876555621874124,0.32774314847304414,0.8832000000000001,NOUN,npadvmod,says,272,3,day,to move faster so I could move forward And one day,Negative,0.4067499339580536,4.611659592651788,6.36,3.62,3
howtodraw,1565,0.065648361196503,0.09268214052422726,-0.03550846944052354,0.2239788629172332,0.7844,NOUN,dobj,go,274,3,place,says to me Tricia you just want me to go places,Positive,0.2758674621582031,4.487661477118644,5.86,3.52,5
howtodraw,1588,2.8904494568683555e-17,0.31297067683912866,0.31297067683912866,0.31297067683912866,0.1348,NOUN,pobj,of,278,7,semester,we have review boards And at the end of each semester,Neutral,0.6800791621208191,2.550228353055094,5.0,4.2,8
howtodraw,1594,1.6564749354838333e-17,0.33160136956899294,0.33160136956899294,0.33160136956899294,0.1118,NOUN,dobj,put,278,13,work,the end of each semester we put up all the work,Neutral,0.8710744380950928,4.60959440922522,5.05,4.33,4
howtodraw,1599,-0.4682707796889167,0.8507559764576049,0.8507559764576049,-0.08578558292022863,0.482,NOUN,dobj,put,278,16,instructor,we put up all the work we've done and two instructors,Neutral,0.5712608695030212,2.3820170425748683,6.15,5.05,10
howtodraw,1610,6.398307570355945e-18,0.07952933252878398,0.07952933252878398,0.07952933252878398,0.2864,VERB,conj,give,282,1,guide,and several students review the work give us feedback and guide,Positive,0.7450854778289795,2.9595183769729982,5.43,3.33,5
howtodraw,1614,0.1061110730817839,0.0822704870379611,0.0822704870379611,0.29449263320152885,0.226,ADJ,amod,path,281,8,creative,the work give us feedback and guide us on our creative,Positive,0.493143767118454,2.739572344450092,7.06,4.86,8
howtodraw,1618,0.07628788739100223,-0.05730581625130027,-0.09293266179150626,0.09526995853070414,0.3985999999999999,VERB,ccomp,assume,283,3,drive,feedback and guide us on our creative path And I'm driving,Positive,0.6144746541976929,3.8927066378056656,6.5,4.19,5
howtodraw,1627,1.229848393271894e-16,0.5983357123901503,0.5983357123901503,0.5983357123901503,0.4207999999999999,VERB,conj,driving,283,11,purchase,I'm driving to my review board in the Jeep I've purchased,Positive,0.5345894694328308,2.513217600067939,6.47,5.1,8
howtodraw,1634,0.4038428312840556,-0.009901382430869217,0.797784280137242,0.797784280137242,0.5092,NOUN,dobj,conceived,285,4,child,the Jeep I've purchased for the yet to be conceived children,Neutral,0.39638620615005493,3.9053100621160857,7.2,5.33,5
howtodraw,1650,1.1979667701518842e-16,0.9215066688839056,0.9215066688839056,0.9215066688839056,0.5932000000000001,NOUN,nsubj,writes,289,5,board,instead it's piled high with artwork And at my review board,Negative,0.763862669467926,3.5149460053080044,5.33,3.52,5
howtodraw,1654,1.8796201356980387e-17,0.3374201780940644,0.3374201780940644,0.3374201780940644,0.4359999999999999,NOUN,pobj,of,289,9,student,with artwork And at my review board one of the students,Positive,0.6754882335662842,3.3416323357780544,6.41,4.25,7
howtodraw,1659,-1.0077111166281922e-17,-0.05698921569157881,0.6614733154418875,-0.05698921569157881,0.3964,NOUN,compound,board,289,14,review,review board one of the students writes this on his review,Neutral,0.6131346821784973,2.8785217955012063,5.09,3.77,6
howtodraw,1667,0.038295760503821004,-0.013167082975477326,0.5267119430709649,0.06342443803216467,0.808,ADJ,amod,frantic,290,6,little,on his review board sheet You seem to be a little,Negative,0.866187572479248,4.867862121672578,5.91,4.2,6
howtodraw,1677,-9.240687423306382e-18,-0.060962845127766487,-0.060962845127766487,-0.060962845127766487,0.6756,NOUN,pobj,with,293,4,control,little frantic Very perceptive It has something to do with control,Positive,0.839394211769104,3.8236698132681366,4.43,4.76,7
howtodraw,1681,-1.9369843668055732e-18,0.6210859484231434,0.6210859484231434,0.6210859484231434,0.6436,VERB,xcomp,'s,295,2,let,It has something to do with control It's okay to let,Positive,0.9052588939666748,5.091251805800358,5.95,2.71,3
howtodraw,1688,-0.059430937699703465,0.012104195310362241,0.012104195310362241,-0.10675768008904467,0.5762,ADJ,acomp,be,297,6,black,It's okay to let go You're expecting this to be black,Negative,0.8725310564041138,3.932778070060551,5.4,3.58,5
howtodraw,1713,0.2923373237012431,0.10951263358974532,0.6941872809922311,0.6941872809922311,0.687,NOUN,conj,artwork,304,9,marriage,not sure if he's talking about my artwork or my marriage,Neutral,0.7675641179084778,3.5945030438200893,7.56,4.95,8
howtodraw,1732,4.2870789339845144e-18,0.18868897281385666,0.18868897281385666,0.18868897281385666,0.3464,NOUN,dobj,love,309,4,husband,friend of mine says You know Tricia I love my husband,Positive,0.4894353747367859,3.997211582832505,7.41,4.38,7
howtodraw,1741,6.098804690746219e-17,0.3582149288663163,0.3582149288663163,0.3582149288663163,0.6188,VERB,conj,love,309,11,think,my husband and I love my children but I never thought,Neutral,0.2724395990371704,5.137550322564531,6.68,3.75,5
howtodraw,1747,1.9747049402230744e-17,0.6047247868536624,0.6047247868536624,0.6047247868536624,0.3428,NOUN,dobj,have,313,3,option,children but I never thought I had options You have options,Very Negative,0.42999520897865295,2.867467487859052,6.37,3.19,6
howtodraw,1750,2.3189381929086247e-18,0.17598977686219994,0.17598977686219994,0.17598977686219994,0.2122,ADV,acomp,'s,314,3,right,never thought I had options You have options And she's right,Positive,0.4037410616874695,5.310542504215177,7.32,5.0,5
howtodraw,1765,-0.027589438717200186,0.08251489394165114,0.033220744686213007,0.02733601650725077,0.2676,VERB,conj,'s,314,4,begin,life is blowing apart or maybe because it is I begin,Neutral,0.5504909753799438,3.463445031770428,6.44,2.85,5
howtodraw,1775,1.0856661776453533e-18,0.11480317335949973,0.11480317335949973,0.11480317335949973,0.5496000000000001,NOUN,pobj,into,317,10,artwork,begin to really find my voice and step into my artwork,Positive,0.8873810172080994,1.8976270912904412,6.76,4.18,7
howtodraw,1778,0.08001384789817165,0.1514682392997864,0.31149593509612955,0.31149593509612955,0.3521999999999999,VERB,ROOT,sees,318,3,see,find my voice and step into my artwork My mother sees,Neutral,0.5580374002456665,5.115257608061224,6.27,3.9,3
howtodraw,1781,3.59249578601101e-17,0.17255148524747163,0.17255148524747163,0.17255148524747163,0.4826,VERB,conj,sees,319,1,say,and step into my artwork My mother sees it and says,Positive,0.5087383389472961,4.92236209678479,5.91,4.43,3
howtodraw,1786,-0.008916477054081136,-0.3265640678954977,0.4071931625126098,-0.34439702200365985,0.4942,ADJ,acomp,is,318,10,dark,My mother sees it and says Why is it so dark,Positive,0.2832632064819336,3.655138434811382,5.08,4.09,4
howtodraw,1791,-2.6475785045096283e-18,-0.029638243474705617,-0.029638243474705617,-0.029638243474705617,0.4828,NOUN,attr,are,320,5,head,says Why is it so dark Why aren't there any heads,Neutral,0.3189719021320343,4.277563376055919,5.86,4.45,4
howtodraw,1809,-0.002664788128872763,0.004240695412988934,0.004240695412988934,-0.0010888808447565923,0.2202,NOUN,compound,hose,321,12,fire,my consulting work and even though I'm getting paid a fire,Positive,0.7678258419036865,4.041037207867029,4.32,6.05,4
howtodraw,1834,0.04751784442168683,0.34701664839507035,0.4420523372384439,0.4420523372384439,0.4894,VERB,ROOT,realize,330,3,realize,I'm gonna die slowly But I'm gonna die And I realize,Positive,0.6477662324905396,3.605628222007619,6.44,3.24,7
howtodraw,1840,0.42344034322007773,-0.014340784729097306,0.8325399017110581,0.8325399017110581,0.2954,ADJ,amod,job,330,9,wrong,gonna die And I realize I'm not just in the wrong,Positive,0.7745204567909241,4.426169547035326,3.24,5.29,5
howtodraw,1844,5.644131897616073e-18,0.04571029538932989,0.04571029538932989,0.04571029538932989,0.4356,ADJ,amod,marriage,330,13,wrong,realize I'm not just in the wrong job or the wrong,Negative,0.43634119629859924,4.426169547035326,3.24,5.29,5
howtodraw,1849,5.644131897616073e-18,0.04571029538932989,0.04571029538932989,0.04571029538932989,0.3883999999999999,ADJ,amod,life,331,4,wrong,the wrong job or the wrong marriage I'm in the wrong,Very Negative,0.5301710963249207,4.426169547035326,3.24,5.29,5
howtodraw,1853,6.606608891578386e-17,0.3373712583564905,0.3373712583564905,0.3373712583564905,0.6326,VERB,ROOT,want,332,3,want,the wrong marriage I'm in the wrong life I don't want,Very Negative,0.8462381958961487,5.148352740207044,6.0,5.29,4
